Time,Header.seq,Header.stamp.secs,Header.stamp.nsecs,Header.frame_id,Latitude,Longitude,Altitude,UTM_easting,UTM_northing,Zone,Letter
1664214568.2196586,0,64168,0,GPS1_Frame1,42.337905,-71.085525,1.0,4689400.926589055,328194.9694341321,19,T
1664214569.1998017,0,64169,0,GPS1_Frame1,42.33791166666666,-71.08550166666667,1.0,4689401.619726314,328196.9098643592,19,T
1664214570.199182,0,64170,0,GPS1_Frame1,42.337918333333334,-71.08548166666667,1.0,4689402.319599023,328198.5756836153,19,T
1664214571.2014894,0,64171,0,GPS1_Frame1,42.33792666666667,-71.08546166666666,1.0,4689403.204542728,328200.24604140536,19,T
1664214572.2182994,0,64172,0,GPS1_Frame1,42.33793333333333,-71.08544666666667,1.0,4689403.914518416,328201.49994417396,19,T
1664214573.1991937,0,64173,0,GPS1_Frame1,42.337941666666666,-71.08543333333333,1.0,4689404.812932317,328202.621080273,19,T
1664214574.2183588,0,64174,0,GPS1_Frame1,42.33795,-71.08542,1.0,4689405.711346391,328203.7422160822,19,T
1664214575.1987703,0,64175,0,GPS1_Frame1,42.33795666666666,-71.08540833333333,1.0,4689406.428057364,328204.7215076417,19,T
1664214576.1981745,0,64176,0,GPS1_Frame1,42.337963333333335,-71.08539833333333,1.0,4689407.148135801,328205.56349381735,19,T
1664214577.2171469,0,64177,0,GPS1_Frame1,42.33797,-71.08539,1.0,4689407.871581646,328206.2681746488,19,T
1664214578.2163215,0,64178,0,GPS1_Frame1,42.33798,-71.08537666666666,1.0,4689408.955066892,328207.39384820545,19,T
1664214579.1972916,0,64179,0,GPS1_Frame1,42.337986666666666,-71.085365,1.0,4689409.671778357,328208.37313893787,19,T
1664214580.1935318,0,64180,0,GPS1_Frame1,42.337995,-71.08536,1.1,4689410.587029613,328208.80774766504,19,T
1664214581.1981125,0,64181,0,GPS1_Frame1,42.33800333333333,-71.08535166666667,1.0,4689411.495546384,328209.5169664762,19,T
1664214582.1986444,0,64182,0,GPS1_Frame1,42.33801,-71.085345,1.0,4689412.222359846,328210.0843413993,19,T
1664214583.1987374,0,64183,0,GPS1_Frame1,42.33802,-71.08533166666666,1.0,4689413.305845675,328211.21001368866,19,T
1664214584.197294,0,64184,0,GPS1_Frame1,42.338033333333335,-71.08531666666667,1.0,4689414.756105706,328212.482067819,19,T
1664214585.2018592,0,64185,0,GPS1_Frame1,42.33804,-71.08530833333333,1.0,4689415.479552211,328213.1867472016,19,T
1664214586.1974134,0,64186,0,GPS1_Frame1,42.33804333333333,-71.08530333333333,1.0,4689415.839591901,328213.6077393417,19,T
1664214587.1967583,0,64187,0,GPS1_Frame1,42.338051666666665,-71.085295,1.0,4689416.74810913,328214.31695702794,19,T
1664214588.1952744,0,64188,0,GPS1_Frame1,42.33806333333333,-71.085285,1.0,4689418.023400506,328215.17255652917,19,T
1664214589.1960468,0,64189,0,GPS1_Frame1,42.338076666666666,-71.08527833333333,1.0,4689419.490496865,328215.7580843479,19,T
1664214590.196005,0,64190,0,GPS1_Frame1,42.33809,-71.08527666666667,1.0,4689420.967694654,328215.9316972277,19,T
1664214591.1945548,0,64191,0,GPS1_Frame1,42.33810166666667,-71.08528333333334,1.0,4689422.27665752,328215.4142471622,19,T
1664214592.1944315,0,64192,0,GPS1_Frame1,42.33811333333333,-71.085295,1.0,4689423.59572191,328214.48488274135,19,T
1664214593.1945071,0,64193,0,GPS1_Frame1,42.33812666666667,-71.08531,1.0,4689425.106591422,328213.28544759355,19,T
1664214594.1930683,0,64194,0,GPS1_Frame1,42.33813833333333,-71.08532666666666,1.0,4689426.435757755,328211.94416957133,19,T
1664214595.1936958,0,64195,0,GPS1_Frame1,42.33815,-71.085345,1.0,4689427.768291605,328210.46558728605,19,T
1664214596.193506,0,64196,0,GPS1_Frame1,42.338161666666664,-71.08536166666667,1.0,4689429.097458511,328209.1243103174,19,T
1664214597.212962,0,64197,0,GPS1_Frame1,42.338175,-71.08537833333334,1.0,4689430.611696312,328207.78757258516,19,T
1664214598.190389,0,64198,0,GPS1_Frame1,42.338188333333335,-71.08539333333333,1.0,4689432.122567067,328206.5881401361,19,T
1664214599.1929977,0,64199,0,GPS1_Frame1,42.338205,-71.08540666666667,1.0,4689434.000211937,328205.53509045235,19,T
1664214600.1940808,0,64200,0,GPS1_Frame1,42.33822,-71.08542,1.0,4689435.692786367,328204.4775025482,19,T
1664214601.212837,0,64201,0,GPS1_Frame1,42.338231666666665,-71.08543333333333,1.0,4689437.015219733,328203.410837483,19,T
1664214602.20979,0,64202,0,GPS1_Frame1,42.33824333333333,-71.08544666666667,1.0,4689438.337653276,328202.3441728287,19,T
1664214603.1912134,0,64203,0,GPS1_Frame1,42.338253333333334,-71.08546,1.0,4689439.475016371,328201.27296968433,19,T
1664214604.210679,0,64204,0,GPS1_Frame1,42.33826333333333,-71.085475,1.0,4689440.615747099,328200.0644623573,19,T
1664214605.2091541,0,64205,0,GPS1_Frame1,42.33827333333333,-71.08549,1.0,4689441.75647805,328198.85595543083,19,T
1664214606.2086003,0,64206,0,GPS1_Frame1,42.33828333333334,-71.08550666666666,1.0,4689442.900576726,328197.51014441263,19,T
1664214607.211305,0,64207,0,GPS1_Frame1,42.338295,-71.08552,1.0,4689444.223011237,328196.4434818041,19,T
1664214608.1900127,0,64208,0,GPS1_Frame1,42.338305,-71.08553666666667,1.0,4689445.367110406,328195.097671659,19,T
1664214609.1902833,0,64209,0,GPS1_Frame1,42.338315,-71.08555,1.0,4689446.50447469,328194.0264707904,19,T
1664214610.1905537,0,64210,0,GPS1_Frame1,42.338325,-71.08556333333334,1.0,4689447.641839147,328192.95527027454,19,T
1664214611.1886768,0,64211,0,GPS1_Frame1,42.338335,-71.08557833333333,1.0,4689448.782571404,328191.7467657378,19,T
1664214612.2093513,0,64212,0,GPS1_Frame1,42.338345,-71.08559166666667,1.0,4689449.919936236,328190.67556594755,19,T
1664214613.189064,0,64213,0,GPS1_Frame1,42.33835333333333,-71.085605,1.0,4689450.872230618,328189.5998272783,19,T
1664214614.1893952,0,64214,0,GPS1_Frame1,42.338363333333334,-71.08561833333333,1.0,4689452.009595801,328188.5286281683,19,T
1664214615.1907156,0,64215,0,GPS1_Frame1,42.338375,-71.08563666666667,1.0,4689453.34213493,328187.05005583493,19,T
1664214616.1904483,0,64216,0,GPS1_Frame1,42.338386666666665,-71.08565333333334,1.0,4689454.671306644,328185.70878833043,19,T
1664214617.1886845,0,64217,0,GPS1_Frame1,42.33839666666667,-71.08567,1.0,4689455.815408005,328184.3629819626,19,T
1664214618.2107658,0,64218,0,GPS1_Frame1,42.338406666666664,-71.08568666666666,1.0,4689456.959509638,328183.0171760345,19,T
1664214619.2116644,0,64219,0,GPS1_Frame1,42.338415,-71.08569833333334,1.0,4689457.908437447,328182.0787436984,19,T
1664214620.1911929,0,64220,0,GPS1_Frame1,42.33842166666667,-71.08570166666667,1.0,4689458.655455608,328181.82229308784,19,T
1664214621.1878204,0,64221,0,GPS1_Frame1,42.338425,-71.08570333333333,1.0,4689459.028964692,328181.69406780624,19,T
1664214622.2085037,0,64222,0,GPS1_Frame1,42.33842833333333,-71.08571833333333,1.0,4689459.4294165,328180.4674091578,19,T
1664214623.18857,0,64223,0,GPS1_Frame1,42.338433333333334,-71.08573666666666,1.0,4689460.021674915,328178.9706818359,19,T
1664214624.1875014,0,64224,0,GPS1_Frame1,42.33844,-71.085755,1.0,4689460.7990042865,328177.4784943175,19,T
1664214625.2058992,0,64225,0,GPS1_Frame1,42.33845,-71.08577,1.0,4689461.939739375,328176.2699945874,19,T
1664214626.1870022,0,64226,0,GPS1_Frame1,42.33846166666667,-71.085785,1.0,4689463.265545317,328175.066034883,19,T
1664214627.1871605,0,64227,0,GPS1_Frame1,42.33847166666666,-71.08579833333333,1.0,4689464.402912868,328173.9948400592,19,T
1664214628.2056131,0,64228,0,GPS1_Frame1,42.338483333333336,-71.08581166666667,1.0,4689465.725351229,328172.92818527773,19,T
1664214629.2064128,0,64229,0,GPS1_Frame1,42.33849166666667,-71.08582666666666,1.0,4689466.681016523,328171.71514742967,19,T
1664214630.1855016,0,64230,0,GPS1_Frame1,42.338501666666666,-71.08584,1.0,4689467.818384623,328170.6439536823,19,T
1664214631.1866486,0,64231,0,GPS1_Frame1,42.33851,-71.08585666666667,1.0,4689468.7774184095,328169.29361251125,19,T
1664214632.186122,0,64232,0,GPS1_Frame1,42.33851833333333,-71.08587,1.0,4689469.72971627,328168.2178796615,19,T
1664214633.186834,0,64233,0,GPS1_Frame1,42.33853,-71.08588333333333,1.0,4689471.052155575,328167.1512268124,19,T
1664214634.1856594,0,64234,0,GPS1_Frame1,42.338541666666664,-71.08589833333333,1.0,4689472.377963198,328165.9472704478,19,T
1664214635.1836915,0,64235,0,GPS1_Frame1,42.33855333333333,-71.08591166666666,1.0,4689473.700402877,328164.8806184499,19,T
1664214636.1854408,0,64236,0,GPS1_Frame1,42.33856333333333,-71.08592333333333,1.0,4689474.8344039135,328163.9467307967,19,T
1664214637.1854122,0,64237,0,GPS1_Frame1,42.338575,-71.08593666666667,1.0,4689476.156843926,328162.8800795673,19,T
1664214638.1840503,0,64238,0,GPS1_Frame1,42.338585,-71.08594833333333,1.0,4689477.290845251,328161.9461925813,19,T
1664214639.1853566,0,64239,0,GPS1_Frame1,42.338595,-71.08596,1.0,4689478.424846712,328161.012305907,19,T
1664214640.18427,0,64240,0,GPS1_Frame1,42.338605,-71.08597166666667,1.0,4689479.558848307,328160.07841954025,19,T
1664214641.1848187,0,64241,0,GPS1_Frame1,42.338615,-71.085985,1.0,4689480.69621832,328159.0072297158,19,T
1664214642.1852775,0,64242,0,GPS1_Frame1,42.33862333333333,-71.08599833333334,1.0,4689481.648517872,328157.93150012963,19,T
1664214643.186325,0,64243,0,GPS1_Frame1,42.338633333333334,-71.08601333333333,1.0,4689482.789256565,328156.7230072537,19,T
1664214644.1848395,0,64244,0,GPS1_Frame1,42.33864166666667,-71.08603,1.0,4689483.748293197,328155.3726708829,19,T
1664214645.1843011,0,64245,0,GPS1_Frame1,42.33865,-71.08604666666666,1.0,4689484.707330101,328154.02233487746,19,T
1664214646.1834354,0,64246,0,GPS1_Frame1,42.33866,-71.08606166666667,1.0,4689485.848069509,328152.8138431646,19,T
1664214647.184774,0,64247,0,GPS1_Frame1,42.33866833333333,-71.08608,1.0,4689486.810475367,328151.3262042571,19,T
1664214648.2029266,0,64248,0,GPS1_Frame1,42.338678333333334,-71.08609833333334,1.0,4689487.957952198,328149.84310608415,19,T
1664214649.1834526,0,64249,0,GPS1_Frame1,42.33869,-71.08611333333333,1.0,4689489.283763009,328148.6391559842,19,T
1664214650.1845524,0,64250,0,GPS1_Frame1,42.3387,-71.08613,1.0,4689490.42787192,328147.29336236,19,T
1664214651.2036135,0,64251,0,GPS1_Frame1,42.33871166666667,-71.08614666666666,1.0,4689491.757051745,328145.9521096187,19,T
1664214652.202718,0,64252,0,GPS1_Frame1,42.338721666666665,-71.08616166666667,1.0,4689492.897792631,328144.74362044514,19,T
1664214653.184265,0,64253,0,GPS1_Frame1,42.33873333333333,-71.086175,1.0,4689494.220235787,328143.67697569577,19,T
1664214654.1843283,0,64254,0,GPS1_Frame1,42.33874333333333,-71.08619,1.0,4689495.360977092,328142.46848732675,19,T
1664214655.2028434,0,64255,0,GPS1_Frame1,42.33875333333334,-71.086205,1.0,4689496.501718619,328141.2599993582,19,T
1664214656.203087,0,64256,0,GPS1_Frame1,42.33876333333333,-71.08622,1.0,4689497.642460368,328140.05151178595,19,T
1664214657.2020252,0,64257,0,GPS1_Frame1,42.338773333333336,-71.08623333333334,1.0,4689498.779833649,328138.9803280322,19,T
1664214658.201669,0,64258,0,GPS1_Frame1,42.33878333333333,-71.08624833333333,1.0,4689499.920575819,328137.77184123104,19,T
1664214659.1833403,0,64259,0,GPS1_Frame1,42.338786666666664,-71.086265,1.0,4689500.32440436,328136.4078886105,19,T
1664214660.1830456,0,64260,0,GPS1_Frame1,42.338786666666664,-71.08628,1.0,4689500.354723115,328135.1721580394,19,T
1664214661.1833198,0,64261,0,GPS1_Frame1,42.33878333333333,-71.086295,1.0,4689500.014900796,328133.9273459254,19,T
1664214662.1821535,0,64262,0,GPS1_Frame1,42.33877833333333,-71.086305,1.0,4689499.479901626,328133.0899031192,19,T
1664214663.2014682,0,64263,0,GPS1_Frame1,42.338773333333336,-71.08631666666666,1.0,4689498.948271373,328132.1151567559,19,T
1664214664.1835108,0,64264,0,GPS1_Frame1,42.33876333333333,-71.08633333333333,1.0,4689497.871535849,328130.7148773661,19,T
1664214665.1835802,0,64265,0,GPS1_Frame1,42.33875166666667,-71.08635,1.0,4689496.609729946,328129.3100566543,19,T
1664214666.1823642,0,64266,0,GPS1_Frame1,42.33874,-71.08636333333334,1.0,4689495.341186513,328128.1798424361,19,T
1664214667.1828096,0,64267,0,GPS1_Frame1,42.338726666666666,-71.08637833333333,1.0,4689493.890941525,328126.90778334637,19,T
1664214668.1821296,0,64268,0,GPS1_Frame1,42.33871666666667,-71.08639166666667,1.0,4689492.807469105,328125.78210925136,19,T
1664214669.2011874,0,64269,0,GPS1_Frame1,42.33870833333334,-71.08640333333334,1.0,4689491.905698541,328124.7982793875,19,T
1664214670.198891,0,64270,0,GPS1_Frame1,42.33869833333333,-71.08641666666666,1.0,4689490.822226442,328123.6726046562,19,T
1664214671.1797113,0,64271,0,GPS1_Frame1,42.33868666666667,-71.08642833333333,1.0,4689489.55031487,328122.67969213903,19,T
1664214672.1790335,0,64272,0,GPS1_Frame1,42.338675,-71.08644,1.2,4689488.278403429,328121.6867792703,19,T
1664214673.2014003,0,64273,0,GPS1_Frame1,42.338663333333336,-71.08645,1.0,4689487.003123083,328120.83116971806,19,T
1664214674.1807756,0,64274,0,GPS1_Frame1,42.338655,-71.08646,1.0,4689486.097984125,328119.9846421094,19,T
1664214675.1810296,0,64275,0,GPS1_Frame1,42.338645,-71.086475,1.0,4689485.017881834,328118.72166202625,19,T
1664214676.2013798,0,64276,0,GPS1_Frame1,42.338635,-71.08649333333334,1.0,4689483.94451797,328117.1840740952,19,T
1664214677.1822782,0,64277,0,GPS1_Frame1,42.33862333333333,-71.08651,1.0,4689482.682714652,328115.77924821293,19,T
1664214678.2022324,0,64278,0,GPS1_Frame1,42.338615,-71.08651666666667,1.0,4689481.770837982,328115.20732698776,19,T
1664214679.2022114,0,64279,0,GPS1_Frame1,42.33860166666667,-71.08652666666667,1.0,4689480.310487738,328114.3471742553,19,T
1664214680.1813931,0,64280,0,GPS1_Frame1,42.338588333333334,-71.08653833333334,1.0,4689478.853506769,328113.3497173512,19,T
1664214681.1795676,0,64281,0,GPS1_Frame1,42.33859,-71.08656,1.0,4689479.082376955,328111.569308884,19,T
1664214682.1796434,0,64282,0,GPS1_Frame1,42.33859666666667,-71.08657833333334,1.2,4689479.85972104,328110.0771322758,19,T
1664214683.1802394,0,64283,0,GPS1_Frame1,42.33861,-71.08659833333333,1.0,4689481.380717306,328108.4658178652,19,T
1664214684.1816602,0,64284,0,GPS1_Frame1,42.33862166666667,-71.086615,1.0,4689482.709904712,328107.1245702119,19,T
1664214685.1807349,0,64285,0,GPS1_Frame1,42.338631666666664,-71.08663,1.0,4689483.850652416,328105.91608531575,19,T
1664214686.1803114,0,64286,0,GPS1_Frame1,42.338645,-71.08664666666667,1.0,4689485.364910987,328104.57938015496,19,T
1664214687.1797314,0,64287,0,GPS1_Frame1,42.338656666666665,-71.08666166666667,1.0,4689486.690729808,328103.37543770083,19,T
1664214688.1808336,0,64288,0,GPS1_Frame1,42.33866833333333,-71.08667666666666,1.0,4689488.016548852,328102.17149571236,19,T
1664214689.1804385,0,64289,0,GPS1_Frame1,42.338678333333334,-71.08669,1.0,4689489.153928046,328101.10031619255,19,T
1664214690.1801655,0,64290,0,GPS1_Frame1,42.33869,-71.08670333333333,1.0,4689490.476378064,328100.033678682,19,T
1664214691.1805098,0,64291,0,GPS1_Frame1,42.33869833333333,-71.08671833333334,1.0,4689491.432056429,328098.8206546221,19,T
1664214692.1805155,0,64292,0,GPS1_Frame1,42.33870666666667,-71.08673333333333,1.0,4689492.387735017,328097.60763089365,19,T
1664214693.1824756,0,64293,0,GPS1_Frame1,42.338715,-71.08675,1.0,4689493.346783344,328096.25730393676,19,T
1664214694.1789608,0,64294,0,GPS1_Frame1,42.338723333333334,-71.086765,1.0,4689494.302462396,328095.0442808829,19,T
1664214695.1790786,0,64295,0,GPS1_Frame1,42.33873166666667,-71.08677833333333,1.0,4689495.254772101,328093.9685616802,19,T
1664214696.1791532,0,64296,0,GPS1_Frame1,42.33874,-71.08679166666667,1.0,4689496.207081981,328092.8928427686,19,T
1664214697.1791122,0,64297,0,GPS1_Frame1,42.338746666666665,-71.08680333333334,1.0,4689496.970951776,328091.9498857586,19,T
1664214698.199001,0,64298,0,GPS1_Frame1,42.33875166666667,-71.08681333333334,1.0,4689497.546381427,328091.13969052886,19,T
1664214699.1793308,0,64299,0,GPS1_Frame1,42.338755,-71.08682166666667,1.0,4689497.933370885,328090.4622569784,19,T
1664214700.1785395,0,64300,0,GPS1_Frame1,42.33875666666667,-71.08683,1.0,4689498.135289759,328089.78028156445,19,T
1664214701.2010202,0,64301,0,GPS1_Frame1,42.338755,-71.086835,1.0,4689497.960328075,328089.36382921867,19,T
1664214702.201415,0,64302,0,GPS1_Frame1,42.33875333333334,-71.08684166666667,1.0,4689497.788736083,328088.81007337605,19,T
1664214703.1795251,0,64303,0,GPS1_Frame1,42.338748333333335,-71.08684666666667,1.1,4689497.243633152,328088.3845370393,19,T
1664214704.1791961,0,64304,0,GPS1_Frame1,42.33874333333333,-71.086855,1.1,4689496.70526962,328087.68439364666,19,T
1664214705.1786108,0,64305,0,GPS1_Frame1,42.33873666666667,-71.086865,1.1,4689495.985205213,328086.8424046275,19,T
1664214706.199425,0,64306,0,GPS1_Frame1,42.33873,-71.08687166666667,1.0,4689495.258401458,328086.2750224881,19,T
1664214707.1988966,0,64307,0,GPS1_Frame1,42.338723333333334,-71.08688333333333,1.0,4689494.541706949,328085.2957296146,19,T
1664214708.1981037,0,64308,0,GPS1_Frame1,42.33871833333333,-71.08689166666667,1.0,4689494.003343714,328084.595585715,19,T
1664214709.200351,0,64309,0,GPS1_Frame1,42.338715,-71.08690166666666,1.0,4689493.653420964,328083.76268023555,19,T
1664214710.1791708,0,64310,0,GPS1_Frame1,42.338715,-71.08691166666667,1.0,4689493.673639613,328082.93885888753,19,T
1664214711.1787202,0,64311,0,GPS1_Frame1,42.33871833333333,-71.08691666666667,1.0,4689494.053890277,328082.5360324572,19,T
1664214712.178271,0,64312,0,GPS1_Frame1,42.338723333333334,-71.08691833333333,1.0,4689494.612472024,328082.41235528386,19,T
1664214713.1794105,0,64313,0,GPS1_Frame1,42.33873166666667,-71.08691833333333,1.0,4689495.537825283,328082.43506591406,19,T
1664214714.199202,0,64314,0,GPS1_Frame1,42.338741666666664,-71.08692166666667,1.0,4689496.654988789,328082.1877116729,19,T
1664214715.178105,0,64315,0,GPS1_Frame1,42.33876,-71.08692833333333,1.0,4689498.704245186,328081.6884613234,19,T
1664214716.178635,0,64316,0,GPS1_Frame1,42.33877666666667,-71.08693666666667,1.0,4689500.571800803,328081.0473657191,19,T
1664214717.1775672,0,64317,0,GPS1_Frame1,42.338795,-71.08694666666666,1.0,4689502.627796987,328080.27350929927,19,T
1664214718.1797814,0,64318,0,GPS1_Frame1,42.33881,-71.08695666666667,1.0,4689504.313651967,328079.49056893995,19,T
1664214719.1782405,0,64319,0,GPS1_Frame1,42.33882166666667,-71.08696833333333,1.0,4689505.632735613,328078.5612411817,19,T
1664214720.1788082,0,64320,0,GPS1_Frame1,42.33883,-71.08698,1.0,4689506.581678085,328077.6228292446,19,T
1664214721.198205,0,64321,0,GPS1_Frame1,42.338836666666666,-71.08699333333334,1.0,4689507.348919952,328076.54257197445,19,T
1664214722.178069,0,64322,0,GPS1_Frame1,42.33884166666667,-71.087005,1.0,4689507.927721399,328075.59507589357,19,T
1664214723.194216,0,64323,0,GPS1_Frame1,42.33884166666667,-71.087015,1.0,4689507.947941058,328074.7712561983,19,T
1664214724.1755722,0,64324,0,GPS1_Frame1,42.338838333333335,-71.087025,1.0,4689507.598019502,328073.93835176586,19,T
1664214725.173655,0,64325,0,GPS1_Frame1,42.33882333333333,-71.08704333333333,1.0,4689505.969453402,328072.387133906,19,T
1664214726.1929426,0,64326,0,GPS1_Frame1,42.3388,-71.08706666666667,1.0,4689503.425644443,328070.40129299083,19,T
1664214727.1940389,0,64327,0,GPS1_Frame1,42.338795,-71.08708,1.2,4689502.897392838,328069.28923854616,19,T
1664214728.1744115,0,64328,0,GPS1_Frame1,42.338775,-71.0871,1.0,4689500.716985837,328067.587087603,19,T
1664214729.1732426,0,64329,0,GPS1_Frame1,42.33876333333333,-71.087115,1.0,4689499.451822153,328066.3195588385,19,T
1664214730.1933277,0,64330,0,GPS1_Frame1,42.33875333333334,-71.08713,1.0,4689498.371729341,328065.05657220766,19,T
1664214731.173847,0,64331,0,GPS1_Frame1,42.33874333333333,-71.08713666666667,1.0,4689497.274785979,328064.480102683,19,T
1664214732.1948695,0,64332,0,GPS1_Frame1,42.33873833333333,-71.08713666666667,1.0,4689496.719574016,328064.4664748743,19,T
